frame,person_id,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
89,0,0.655728280544281,0.8025997877120972,-0.4294392466545105,0.9988722801208496,0.6733187437057495,0.7569853067398071,-0.3891109824180603,0.9983277320861816,0.6842491030693054,0.7575340867042542,-0.3890833556652069,0.9977980852127075,0.6947237253189087,0.7586677670478821,-0.3894144892692566,0.9981293082237244,0.6373065710067749,0.7568320631980896,-0.4016382098197937,0.9982742667198181,0.6235852241516113,0.7571040987968445,-0.4013952612876892,0.9980963468551636,0.6096721887588501,0.7581005692481995,-0.401728093624115,0.9986631870269775,0.7046884298324585,0.7838427424430847,-0.08716879785060883,0.9985012412071228,0.5870593786239624,0.7791067361831665,-0.1185574159026146,0.9993480443954468,0.6763861179351807,0.854885458946228,-0.316478431224823,0.9990790486335754,0.6324304938316345,0.8524771928787231,-0.330797404050827,0.9992711544036865,0.7654458284378052,0.9933884739875793,0.06863327324390411,0.9924118518829346,0.5026311278343201,0.9407790899276733,-0.10077687352895737,0.9980834126472473,0,0,0,0,0.400949627161026,0.666774570941925,-0.18010659515857697,0.8898975849151611,0,0,0,0,0.5910352468490601,0.5378103852272034,0.2113524228334427,0.8355035781860352,0,0,0,0,0.6529511213302612,0.5325677394866943,0.18234020471572876,0.7694979906082153,0,0,0,0,0.6582350730895996,0.5379407405853271,0.2768181562423706,0.7779094576835632,0,0,0,0,0.6363507509231567,0.5507338643074036,0.23872129619121552,0.7833262085914612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0,0.654779314994812,0.8026843667030334,-0.42005372047424316,0.997723400592804,0.6707459688186646,0.7570450305938721,-0.37881961464881897,0.9967726469039917,0.6816881895065308,0.7576135396957397,-0.3788950741291046,0.995572030544281,0.6919499039649963,0.7587748765945435,-0.37935298681259155,0.9967221617698669,0.6350038051605225,0.7569124102592468,-0.39111900329589844,0.9967572093009949,0.621509313583374,0.7571820616722107,-0.39084020256996155,0.9961817860603333,0.6078673005104065,0.7581906914710999,-0.39126479625701904,0.9975654482841492,0.7015811800956726,0.7838836908340454,-0.079170361161232,0.9972514510154724,0.5857994556427002,0.7827285528182983,-0.11335903406143188,0.9987387657165527,0.6755832433700562,0.8549761176109314,-0.3073439300060272,0.9984397292137146,0.6315299868583679,0.8528981804847717,-0.3204425275325775,0.9987602233886719,0.7646051645278931,0.9924975037574768,0.07611705362796783,0.991715133190155,0.5027911067008972,0.9419974684715271,-0.06465364992618561,0.9979472756385803,0,0,0,0,0.40354228019714355,0.6614153981208801,-0.034350574016571045,0.9003286361694336,0,0,0,0,0.631942629814148,0.613101601600647,0.37034687399864197,0.8198601007461548,0,0,0,0,0.6880683898925781,0.6081627011299133,0.3558433949947357,0.7223342061042786,0,0,0,0,0.689604640007019,0.6154098510742188,0.42995309829711914,0.7292659878730774,0,0,0,0,0.6685776114463806,0.6333862543106079,0.39093443751335144,0.7378262281417847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0,0.6536197662353516,0.7951985597610474,-0.5156915783882141,0.9978037476539612,0.6682541370391846,0.7517128586769104,-0.47975167632102966,0.9969222545623779,0.6798678636550903,0.7527095079421997,-0.4797796607017517,0.9957494139671326,0.6903943419456482,0.7540866136550903,-0.48043522238731384,0.996916651725769,0.6313393115997314,0.7514368891716003,-0.4802042543888092,0.9968494772911072,0.6179505586624146,0.7529343962669373,-0.4798227846622467,0.9962111711502075,0.6043055653572083,0.7554272413253784,-0.48011118173599243,0.9975945353507996,0.7000133991241455,0.7770379781723022,-0.1785094141960144,0.9974046349525452,0.5844176411628723,0.7826167941093445,-0.16041862964630127,0.9987638592720032,0.6751522421836853,0.8452987670898438,-0.4031907021999359,0.9985470771789551,0.6302599906921387,0.8453443050384521,-0.39998799562454224,0.9988279342651367,0.7707109451293945,0.9891238808631897,-0.03823510557413101,0.9923878312110901,0.5026326775550842,0.9452597498893738,-0.0755482092499733,0.9980753660202026,0,0,0,0,0.4074084162712097,0.6634921431541443,0.07981588691473007,0.9097080230712891,0,0,0,0,0.6391462087631226,0.6488274931907654,0.6090759634971619,0.7905982732772827,0,0,0,0,0.692484438419342,0.6292417645454407,0.6022459268569946,0.6653425693511963,0,0,0,0,0.6930375695228577,0.6415902376174927,0.671862781047821,0.6714115738868713,0,0,0,0,0.6733614802360535,0.6617335677146912,0.6274474859237671,0.6836748123168945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0,0.654630184173584,0.7921664714813232,-0.4744816720485687,0.9975502490997314,0.6682548522949219,0.7501472234725952,-0.4497016966342926,0.9966928958892822,0.6796557903289795,0.7514687180519104,-0.4496494233608246,0.9953387975692749,0.6897262930870056,0.7530691027641296,-0.4505578577518463,0.9967887997627258,0.6313928365707397,0.7495043277740479,-0.452964723110199,0.9965289235115051,0.6179885864257812,0.751245379447937,-0.45259952545166016,0.9956725835800171,0.6045379638671875,0.7540553212165833,-0.4528735280036926,0.9972808361053467,0.6967639327049255,0.7760023474693298,-0.16710464656352997,0.997271716594696,0.5844417810440063,0.782613217830658,-0.15807393193244934,0.998580813407898,0.6752171516418457,0.8422318696975708,-0.369109570980072,0.9985511898994446,0.6310561299324036,0.842697262763977,-0.3715203106403351,0.9987954497337341,0.7686444520950317,0.9884359240531921,-0.021302703768014908,0.9929187893867493,0.5026325583457947,0.9455061554908752,-0.09223058074712753,0.9981826543807983,0,0,0,0,0.40798839926719666,0.6611371636390686,-0.06524151563644409,0.9181137681007385,0,0,0,0,0.6385661363601685,0.6492804288864136,0.326395183801651,0.7644375562667847,0,0,0,0,0.6903743147850037,0.6346835494041443,0.3016905188560486,0.6144191026687622,0,0,0,0,0.6904175877571106,0.6515425443649292,0.3733002841472626,0.6197542548179626,0,0,0,0,0.6691737174987793,0.6698424816131592,0.3436034321784973,0.6344587802886963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0,0.6567257642745972,0.78983473777771,-0.3623378872871399,0.9973546862602234,0.6683081388473511,0.7495474219322205,-0.3297162652015686,0.9964374303817749,0.6796149611473083,0.7511786222457886,-0.32962167263031006,0.9950109124183655,0.6894041299819946,0.7530113458633423,-0.33025631308555603,0.9966536164283752,0.6320894956588745,0.7483263611793518,-0.3396836221218109,0.9962286353111267,0.6185901165008545,0.7501217722892761,-0.3393281102180481,0.9952532052993774,0.6054406762123108,0.7530578374862671,-0.3396366834640503,0.9969916939735413,0.6946984529495239,0.7760785818099976,-0.07431735843420029,0.9971538782119751,0.5845550894737244,0.7826336622238159,-0.10444207489490509,0.9984112977981567,0.6755961179733276,0.8407329320907593,-0.2660287618637085,0.9985140562057495,0.6327963471412659,0.8410273194313049,-0.2774882912635803,0.9987284541130066,0.7673457860946655,0.9885193109512329,0.04247378185391426,0.9933227300643921,0.5026436448097229,0.9455596804618835,-0.075302854180336,0.9982618689537048,0,0,0,0,0.4094155430793762,0.6589844822883606,-0.0025498901959508657,0.9254282712936401,0,0,0,0,0.6386072039604187,0.6502689123153687,0.4567263722419739,0.738319456577301,0,0,0,0,0.6903449296951294,0.6389206647872925,0.4436289370059967,0.5698105096817017,0,0,0,0,0.6908841729164124,0.6573715806007385,0.5172420740127563,0.5746275782585144,0,0,0,0,0.6696123480796814,0.6740584969520569,0.47706446051597595,0.5913106203079224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0,0.6561874747276306,0.7878787517547607,-0.4063197672367096,0.9973335862159729,0.6659830808639526,0.7480868697166443,-0.37970948219299316,0.9964760541915894,0.6770432591438293,0.7498286366462708,-0.3797149062156677,0.9950302243232727,0.6869370341300964,0.751822829246521,-0.380531370639801,0.9967567324638367,0.630785346031189,0.7472684383392334,-0.3746333718299866,0.9961722493171692,0.617728054523468,0.749435544013977,-0.37423059344291687,0.9950428605079651,0.6048833727836609,0.7527258396148682,-0.3746964633464813,0.9968708157539368,0.6929484605789185,0.775257408618927,-0.11807368695735931,0.9972307682037354,0.5842157602310181,0.7832568287849426,-0.11066106706857681,0.9983443021774292,0.6755309104919434,0.8397215008735657,-0.31450560688972473,0.9985755085945129,0.6325763463973999,0.8404099345207214,-0.3038880527019501,0.9987427592277527,0.7766743302345276,0.9884575009346008,-0.03812078386545181,0.9937864542007446,0.503349244594574,0.9474875926971436,-0.058313120156526566,0.9983075261116028,0,0,0,0,0.4111548066139221,0.657939612865448,0.08688770234584808,0.9321358799934387,0,0,0,0,0.6381512880325317,0.6556700468063354,0.6160798072814941,0.7039718627929688,0,0,0,0,0.6879008412361145,0.6447421908378601,0.6195260286331177,0.5230249166488647,0,0,0,0,0.6888805627822876,0.6630722284317017,0.6869198083877563,0.527245283126831,0,0,0,0,0.6696134805679321,0.6813515424728394,0.6336437463760376,0.545518159866333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0,0.6563083529472351,0.7878015637397766,-0.42054781317710876,0.9972875714302063,0.6657570600509644,0.7479928731918335,-0.38686925172805786,0.9964703917503357,0.6765555739402771,0.7497459650039673,-0.38687416911125183,0.9950104355812073,0.6862574815750122,0.7517616152763367,-0.3875475525856018,0.996827244758606,0.630856990814209,0.7472861409187317,-0.3866550028324127,0.9960783123970032,0.6177482604980469,0.749492347240448,-0.38628917932510376,0.9948062896728516,0.6050654053688049,0.7527766823768616,-0.3866726756095886,0.9967225193977356,0.6918501853942871,0.7752325534820557,-0.11915979534387589,0.9972811341285706,0.5844152569770813,0.7836626172065735,-0.11439146846532822,0.9982511401176453,0.6755943298339844,0.8398045897483826,-0.32205095887184143,0.99862140417099,0.632872462272644,0.8404549956321716,-0.3186076283454895,0.998737096786499,0.7782894372940063,0.9877647161483765,-0.03325323760509491,0.9941946864128113,0.5039102435112,0.9480101466178894,-0.05081449821591377,0.9983308911323547,0,0,0,0,0.4131944179534912,0.6593231558799744,0.10206697881221771,0.9379288554191589,0,0,0,0,0.6350058317184448,0.6504654288291931,0.6021689176559448,0.6692979335784912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6652522683143616,0.6691352128982544,0.6183324456214905,0.5030786395072937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,0,0.6568740606307983,0.7879392504692078,-0.4731539189815521,0.9970781803131104,0.6658128499984741,0.7480841279029846,-0.43105655908584595,0.9963183999061584,0.6765166521072388,0.7498266100883484,-0.43115535378456116,0.9947772026062012,0.6860833764076233,0.7518128752708435,-0.43187418580055237,0.996708333492279,0.6310189962387085,0.7473153471946716,-0.4402061998844147,0.9958726167678833,0.6179021596908569,0.7494935989379883,-0.43992549180984497,0.9945781230926514,0.605279803276062,0.7527466416358948,-0.440265029668808,0.9965393543243408,0.691210150718689,0.7753177881240845,-0.1258382499217987,0.9972405433654785,0.5844491720199585,0.7838014364242554,-0.147901251912117,0.9981884360313416,0.6758455038070679,0.8400786519050598,-0.356800377368927,0.9986165761947632,0.6334802508354187,0.8406263589859009,-0.3657241761684418,0.9986853003501892,0.7781034708023071,0.9875380396842957,-0.018043963238596916,0.9943571090698242,0.5041346549987793,0.9489081501960754,-0.09929502755403519,0.9983476400375366,0,0,0,0,0.41505545377731323,0.6596150994300842,-0.1857612282037735,0.9437152743339539,0,0,0,0,0.6340932250022888,0.6453216671943665,0.06290777027606964,0.6732155680656433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0,0.6602446436882019,0.7880726456642151,-0.4098520874977112,0.9969543814659119,0.6678528189659119,0.7481356263160706,-0.3764261305332184,0.9961718320846558,0.6779357194900513,0.7499520778656006,-0.37640661001205444,0.9945350885391235,0.6870008707046509,0.7519856691360474,-0.3769839107990265,0.9966287612915039,0.6342312097549438,0.7473190426826477,-0.38390883803367615,0.9957031011581421,0.6203579306602478,0.7492778897285461,-0.3836062550544739,0.9943073391914368,0.6074079275131226,0.7521711587905884,-0.38391801714897156,0.9963963031768799,0.6914259195327759,0.7753498554229736,-0.11051522195339203,0.997168779373169,0.5851389765739441,0.7832397222518921,-0.12998148798942566,0.9981333017349243,0.6773586869239807,0.840254545211792,-0.3109092712402344,0.9986129403114319,0.6358799934387207,0.840766191482544,-0.3185809850692749,0.9986906051635742,0.7738603353500366,0.9881708025932312,-0.016603946685791016,0.9946292638778687,0.5050691962242126,0.9467617273330688,-0.08161945641040802,0.9984298944473267,0,0,0,0,0.41721534729003906,0.6595961451530457,0.015380521304905415,0.9488909244537354,0,0,0,0,0.6332703232765198,0.6390765309333801,0.5582674741744995,0.6526049971580505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0,0.6613227128982544,0.7881810665130615,-0.41705626249313354,0.9966769814491272,0.6684178113937378,0.7481719255447388,-0.38326889276504517,0.9959001541137695,0.6784145832061768,0.7499478459358215,-0.3832626938819885,0.9940627813339233,0.6873894929885864,0.7518993616104126,-0.3838203251361847,0.9964509606361389,0.6350589990615845,0.7472994923591614,-0.38945913314819336,0.9953675270080566,0.6209039092063904,0.7491998076438904,-0.38914960622787476,0.9937196373939514,0.6078891754150391,0.7520197629928589,-0.38944998383522034,0.9961041808128357,0.6915261149406433,0.7749056220054626,-0.12080083787441254,0.9969758987426758,0.5855042934417725,0.7830374836921692,-0.12980343401432037,0.9979780912399292,0.6780936121940613,0.8404635787010193,-0.3176521062850952,0.9985795617103577,0.636794924736023,0.840887188911438,-0.3228453993797302,0.9986634850502014,0.7738738656044006,0.987665057182312,-0.031407274305820465,0.9948444962501526,0.5052369832992554,0.9462796449661255,-0.075270876288414,0.9984801411628723,0,0,0,0,0.4187639355659485,0.6600410342216492,0.017734557390213013,0.9535397291183472,0,0,0,0,0.6328142285346985,0.6393060088157654,0.5133514404296875,0.6347045302391052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0,0.6610127091407776,0.7882657647132874,-0.515210747718811,0.9966127276420593,0.6671515703201294,0.7482129335403442,-0.47442737221717834,0.9959004521369934,0.6768801808357239,0.7499816417694092,-0.47447553277015686,0.9940211772918701,0.6856778860092163,0.7519517540931702,-0.47515398263931274,0.9964491724967957,0.6343042254447937,0.7474620342254639,-0.480182945728302,0.9953405857086182,0.6204283237457275,0.7494074106216431,-0.47992271184921265,0.9936894774436951,0.607555627822876,0.7522103786468506,-0.4802055358886719,0.996086597442627,0.6890162229537964,0.7747706770896912,-0.16555839776992798,0.9970070123672485,0.5854170918464661,0.7830057740211487,-0.17089620232582092,0.9980003237724304,0.6778241395950317,0.8405635952949524,-0.39815443754196167,0.9986034035682678,0.6367476582527161,0.8409963846206665,-0.4022602438926697,0.9986701607704163,0.7756017446517944,0.9878402352333069,-0.031221264973282814,0.9949002861976624,0.5051571130752563,0.946304976940155,-0.0967555046081543,0.9985045194625854,0,0,0,0,0.4089854657649994,0.6615337133407593,-0.16636811196804047,0.9579018950462341,0,0,0,0,0.6309236884117126,0.6335732936859131,0.12263207137584686,0.6471399068832397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0,0.6577252149581909,0.7897936701774597,-0.5682153105735779,0.9969106316566467,0.6667174696922302,0.748788595199585,-0.5261813402175903,0.9962604641914368,0.6768015623092651,0.7503598928451538,-0.5260812044143677,0.9945419430732727,0.685718297958374,0.752179741859436,-0.5265676975250244,0.9967588186264038,0.6317864656448364,0.748343288898468,-0.5264328718185425,0.9957500696182251,0.6180239319801331,0.7501722574234009,-0.5260724425315857,0.9942396879196167,0.6048943996429443,0.7527434229850769,-0.5262606739997864,0.9964280128479004,0.6897684335708618,0.7747122049331665,-0.2109992951154709,0.997270405292511,0.5849065184593201,0.7826307415962219,-0.19314275681972504,0.9981755614280701,0.6772233247756958,0.8406412601470947,-0.4503318667411804,0.9987229704856873,0.6333232522010803,0.8415555357933044,-0.4477938115596771,0.9987837672233582,0.7851813435554504,0.9899099469184875,-0.06160867214202881,0.9951972365379333,0.5036183595657349,0.9464423060417175,-0.12432537972927094,0.9985994696617126,0,0,0,0,0.367062509059906,0.6965736150741577,-0.3483123779296875,0.9617903232574463,0,0,0,0,0.5979729890823364,0.6295756101608276,-0.28821614384651184,0.6641671061515808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,0.6421816945075989,0.7901886105537415,-0.5438904762268066,0.9970349669456482,0.6540870070457458,0.748921275138855,-0.5010678768157959,0.9963716268539429,0.6649740934371948,0.7503978610038757,-0.5010582208633423,0.9946949481964111,0.6750863790512085,0.7519882917404175,-0.5015100240707397,0.9968275427818298,0.618367075920105,0.7499691247940063,-0.5072395205497742,0.9959043860435486,0.6048629879951477,0.752004086971283,-0.5069649815559387,0.9944558143615723,0.5923811197280884,0.7543600797653198,-0.5072533488273621,0.9965763688087463,0.6831825971603394,0.7732235193252563,-0.18866552412509918,0.9973776936531067,0.5754762291908264,0.7809804081916809,-0.19342193007469177,0.9982748031616211,0.6641967296600342,0.8407288789749146,-0.4252685606479645,0.9987372159957886,0.6178827881813049,0.8415845036506653,-0.43065398931503296,0.9988224506378174,0.7718275785446167,0.9901441335678101,-0.0007591581088490784,0.9946582913398743,0.4951228201389313,0.9400551319122314,-0.12918011844158173,0.9986055493354797,0,0,0,0,0.32515162229537964,0.7253243327140808,-0.3651573956012726,0.9653026461601257,0,0,0,0,0.5610094666481018,0.669225811958313,-0.29079169034957886,0.6768616437911987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,0.6388388872146606,0.7902896404266357,-0.5419430732727051,0.997320830821991,0.654349684715271,0.7491698861122131,-0.49278873205184937,0.9967188239097595,0.6655024290084839,0.7506377696990967,-0.4926465153694153,0.9952057600021362,0.6757160425186157,0.7523878812789917,-0.4929006099700928,0.9971286654472351,0.6169688701629639,0.7507614493370056,-0.49533265829086304,0.9962964653968811,0.6029019355773926,0.7531166672706604,-0.495039165019989,0.9949894547462463,0.5893367528915405,0.7558538913726807,-0.4953128695487976,0.9969041347503662,0.6863644123077393,0.7748144865036011,-0.17926910519599915,0.9976320862770081,0.5734851956367493,0.7809509038925171,-0.17288237810134888,0.9984421133995056,0.6603690981864929,0.840873122215271,-0.42296233773231506,0.9988558292388916,0.6130825281143188,0.8416178226470947,-0.4243314862251282,0.9989337921142578,0.7716479301452637,0.989700436592102,-0.052408188581466675,0.9949666261672974,0.49259909987449646,0.9364458322525024,-0.09477858245372772,0.9986875653266907,0,0,0,0,0.2919968366622925,0.7459098696708679,-0.5805298089981079,0.9684772491455078,0,0,0,0,0.5212580561637878,0.7860910892486572,-0.7756600975990295,0.6941299438476562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0,0.6362234354019165,0.7813940644264221,-0.546873152256012,0.9975736141204834,0.6540821194648743,0.7426820993423462,-0.4886402189731598,0.9970239400863647,0.6655212640762329,0.7446019649505615,-0.48846858739852905,0.9956610202789307,0.6759525537490845,0.7472333908081055,-0.48856472969055176,0.9973931908607483,0.6148134469985962,0.7432647347450256,-0.49047598242759705,0.9966385960578918,0.5998135805130005,0.745335042476654,-0.490165650844574,0.9954620599746704,0.5860117673873901,0.7484318017959595,-0.49043408036231995,0.9971867799758911,0.687775731086731,0.7748018503189087,-0.16447214782238007,0.9978582262992859,0.5687438249588013,0.7741087675094604,-0.15294097363948822,0.998586118221283,0.6567760705947876,0.8361172080039978,-0.42453733086586,0.9989599585533142,0.6084026098251343,0.8336188793182373,-0.4255855977535248,0.9990280270576477,0.7716546654701233,0.9883871078491211,-0.07192859798669815,0.9953468441963196,0.49004310369491577,0.9352452158927917,-0.09070087969303131,0.9986359477043152,0,0,0,0,0.28846976161003113,0.774505615234375,-0.7220191359519958,0.9710212349891663,0,0,0,0,0.5169970393180847,0.8311828970909119,-1.0371677875518799,0.707045316696167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0,0.6366051435470581,0.779895544052124,-0.5593289136886597,0.9978005290031433,0.6544586420059204,0.7407931685447693,-0.4967832565307617,0.9972997903823853,0.6658798456192017,0.7427584528923035,-0.49661946296691895,0.9960699677467346,0.6762542724609375,0.7456974387168884,-0.4966281056404114,0.9976319074630737,0.6146491765975952,0.741808295249939,-0.49753841757774353,0.9969494342803955,0.5993987917900085,0.7442772388458252,-0.4972318708896637,0.9958890676498413,0.5850521922111511,0.7479928731918335,-0.4974992275238037,0.9974457025527954,0.6912875771522522,0.77472323179245,-0.163563534617424,0.9980623722076416,0.5672475099563599,0.7742518186569214,-0.14716054499149323,0.9987183213233948,0.6577460169792175,0.835348904132843,-0.4346669316291809,0.9990537166595459,0.6093055605888367,0.833748996257782,-0.4347091317176819,0.9991146922111511,0.7804023027420044,0.9884327054023743,-0.0814502164721489,0.9955975413322449,0.488959401845932,0.9374732971191406,-0.0784587413072586,0.9986180663108826,0.9760466814041138,0.9824126958847046,-0.7046619653701782,0.5461655259132385,0.283155232667923,0.798775315284729,-0.7427441477775574,0.9735179543495178,0,0,0,0,0.5211036205291748,0.8424680829048157,-1.100779414176941,0.7205125093460083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,0.6360651254653931,0.7795568108558655,-0.5713473558425903,0.9980018138885498,0.6546398401260376,0.7403109073638916,-0.5111895799636841,0.9975425601005554,0.6661692261695862,0.7420756816864014,-0.5110495090484619,0.9964296221733093,0.6765286922454834,0.7447541952133179,-0.5111191868782043,0.9978408217430115,0.6140156984329224,0.74172043800354,-0.5112656354904175,0.9972249865531921,0.5982816815376282,0.744314968585968,-0.5109460353851318,0.9962676167488098,0.5838519334793091,0.7481358647346497,-0.5112159252166748,0.9976770877838135,0.6923103332519531,0.7734806537628174,-0.16876617074012756,0.9982431530952454,0.5662333369255066,0.7743650674819946,-0.14919652044773102,0.998836874961853,0.6582516431808472,0.8351744413375854,-0.4470731317996979,0.999137282371521,0.6091160178184509,0.8339508175849915,-0.44615092873573303,0.9991928935050964,0.7836001515388489,0.9882523417472839,-0.08844457566738129,0.9957362413406372,0.4855211675167084,0.9377568960189819,-0.06839446723461151,0.9986281394958496,0.9906476140022278,0.9792609810829163,-0.6415150165557861,0.589328944683075,0.28162989020347595,0.8014827370643616,-0.658107340335846,0.9757985472679138,0,0,0,0,0.5157672166824341,0.8387324213981628,-0.9424678683280945,0.728866696357727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
